,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Intro,Year 1,Year 2,Year 3,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system,% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Participant 2,Participant 3,Participant 4,Participant 5,Participant 6,Participant 7,Night float system (Residents participate during first year),Year 4,Year most taxing schedule And frequency per year_Year Percentage of full-time paid female physician faculty,Beeper or home call (Weeks/Year)_Year Percentage of full-time paid female physician faculty,Year most taxing schedule And frequency per year_Year 0.3 to 1,Beeper or home call (Weeks/Year)_Year 0.3 to 1,Year most taxing schedule And frequency per year_Year Maximum consecutive hours on duty during first year (excluding beeper call),Beeper or home call (Weeks/Year)_Year Maximum consecutive hours on duty during first year (excluding beeper call),Year most taxing schedule And frequency per year_Year Night float system,Beeper or home call (Weeks/Year)_Year Night float system,Participant 8,Yes,Year 5,Year most taxing schedule And frequency per year_Year 5,Beeper or home call (Weeks/Year)_Year 5,Salary compensation_Year 5,Vacation days_Year 5,Sick days_Year 5,Specialty Details,Participant 9,Participant 10,Participant 11,Participant 12,Participant 13,Participant 14,Participant 15,Participant 16,Participant 17,Participant 18,Participant 19,Participant 20,Participant 21,Participant 22,Participant 23,Participant 24,Participant 25,Participant 26,Participant 27,Participant 28,Participant 29,Participant 30,Participant 31,Participant 32,Participant 33,Participant 34,Participant 35,Participant 36
0,https://freida.ama-assn.org/program/1103300212,Community-based university affiliated,St Joseph's University Medical Center,4,4,No,Yes,July,Yes,No,http://stjosephshealth.org,Not Available,"Eric  Steinberg
DO
St Joseph's Univ Med Ctr
Emergency Medicine Pgm
703 Main St
Paterson, NJ 07503
Tel: (973) 754-2918
Fax:
E-mail: steinberge@sjhmc.org","Eric  Steinberg
DO
St Joseph's Univ Med Ctr
Emergency Medicine Pgm
703 Main St
Paterson, NJ 07503
Tel: (973) 754-2918
Fax:
E-mail: steinberge@sjhmc.org",1103300212,"St Joseph's Univ Med Ctr, Emergency Medicine Pgm, 703 Main St, Paterson, NJ 07503","703 Main St, Paterson, NJ 07503-2691","224 Hamburg Turnpike, Wayne, NJ 07470","140 Bergen St, Newark, NJ 07103","Some of the unique aspects of our EM program in include a geriatric ED, palliative care team, pediatric ED, high volume of trauma, and a robust didactic curriculum with grand rounds by nationally known speakers. We are also on the cutting edge of pain management and are nationally recognized for this with the ALTO program.",8,7,7,No,No,"Yes , Codes: 1406110C0",No,10/1/2020,11/1/2020 - 2/1/2021_11/1/2021 - 2/1/2022,10/1/2021,1/1/2022,Yes,130,No,No,3,Yes,Yes,200_200_450_450,Yes,236-245,Yes,Yes,Greater than 600,"Desired, with some exceptions",Yes,Yes,No,0,0,0,0,0,0,,0.0 to 1,60,16,2,Yes,No,13.1,34.8,51.9,54.7,45.2,N/A,0,N/A,0,N/A,0,N/A,Not Available,7,NGO,N/A,"$51,500.00",28,Not Available,"$54,435.00",28,Not Available,"$57,371.00",28,Not Available,"$60,306.00",28,Not Available,No answer,Not Available,Not Available,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Required,(2 wks ),No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103300216,Community-based,Capital Health Medical Center-Hopewell,3,3,No,Yes,July,Yes,No,http://www.capitalhealth.org/professionals/emergency-medicine-residency,Not Available,"Jamal  Hussain
MD
Capital Health Med Ctr
Emergency Medicine Pgm
1 Capital Way
Pennington, NJ 08534
Tel: (609) 303-4413
Fax:
E-mail: jhussain@capitalhealth.org","Sheila  Valentin
BA
Capital Health Med Ctr
Emergency Medicine Pgm
1 Capital Way
Pennington, NJ 08534
Tel: (609) 303-4413
Fax:
E-mail: svalentin@capitalhealth.org",1103300216,"Capital Health Med Ctr, Emergency Medicine Pgm, 1 Capital Way, Pennington, NJ 08534","750 Brunswick Ave, Trenton, NJ 08638","1 Capital Way, Pennington, NJ 08534","3601 A St, Philadelphia, PA 19134","At Capital health there are several unique opportunities. During ED months, residents will rotate in 2 complimentary emergency departments with distinct patient populations. Residents will also have access to a Level II Trauma Center, a comprehensive Neuro Stroke Center, a Neuro ED, a dedicated Pediatric ED, and a Sim lab.",6,6,6,No,No,"Yes , Codes: 2003110C0",No,11/30/2020,11/12/2020 - 1/28/2021_11/4/2021 - 1/27/2022,10/1/2021,12/31/2021,Yes,120,No,No,2,No,Yes,___,No,No Answer,Yes,No,No Answer,"Desired, with some exceptions",No,No,No,17,0,1,0,18,0,52.9,0.9 to 1,50,24,2,Yes,No,,,,,,N/A,0,N/A,0,N/A,Not Available,,,5,NGO,N/A,"$59,313.00",20,NGO,"$62,787.00",20,NGO,"$66,476.00",20,NGO,,,,No,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Optional,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103300215,,,3,3,Yes,Yes,July,No,No,,Not Available,"Alan R Lucerna
DO
Jefferson Stratford Hosp
Dept of Emergency Medicine
18 E Laurel Rd
Stratford, NJ 08084
Tel: (856) 346-7985
Fax: (856) 346-6573
E-mail: nancy.brown3@jefferson.edu","Nancy  Brown
Jefferson Stratford Hosp
Dept of Emergency Medicine
18 E Laurel Rd
Stratford, NJ 08084
Tel: (856) 346-7985
Fax: (856) 346-6573
E-mail: nancy.brown3@jefferson.edu",1103300215,"Jefferson Stratford Hosp, Dept of Emergency Medicine, 18 E Laurel Rd, Stratford, NJ 08084","1 Medical Center Dr, Stratford, NJ 08084-1501","18 E Laurel Rd, Stratford, NJ 08084","1600 Haddon Ave, Camden, NJ 08103-1111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Cooper Plaza, Camden, NJ 08103-1489","94 Brick Rd, Marlton, NJ 08053","435 Huffville-Cross Keys Rd, Turnersville, NJ 08012","1 Medical Center Dr, Stratford, NJ 08043","1 Medical Center Dr, Stratford, NJ 08084","3601 A St, Philadelphia, PA 19134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103300217,Community-based,Rutgers Health,3,3,No,Yes,July,Yes,No,https://www.rwjbh.org/for-healthcare-professionals/medical-education/commun,Not Available,"Nicole J Maguire
DO
Community Med Ctr
Emergency Medicine Pgm
99 Rte 37 West
Toms River, NJ 08755
Tel: (732) 557-8000
Fax:
E-mail: nicole.maguire@rwjbh.org","Danette C Meyer
Community Med Ctr
Emergency Medicine Pgm
99 Rte 37 West
Toms River, NJ 08755
Tel: (732) 557-2090
Fax:
E-mail: danette.meyer@rwjbh.org",1103300217,"Community Med Ctr, Emergency Medicine Pgm, 99 Rte 37 West, Toms River, NJ 08755","65 Bergen St, Newark, NJ 07103","One Robert Wood Johnson Pl, New Brunswick, NJ 08903-2601","300 Second Ave, Long Branch, NJ 07740","The EM Residency Program at CMC will provide residents with a comprehensive, clinical, didactic, and procedural education in the inpatient and outpatient settings enabling residents to become competent, proficient, professional EM Physicians.  CMC is a 592-bed, fully accredited acute care hospital committed to high quality UME and GME programs. CMC is Ocean County's largest most active healthcare facility caring for over 28,000 inpatients, 127,700 outpatients and over 75,000 ED patients yearly.",12,12,12,No,No,"Yes , Codes: 2918110C1",No,12/1/2020,10/28/2020 - 2/3/2021_10/27/2021 - 2/2/2022,9/15/2021,12/1/2021,Yes,210,No,No,3,No,Yes,200_210_480_480,Yes,No Answer,Yes,Yes,No Answer,"Desired, with some exceptions",Yes,No,No,11,0,2,0,13,0,36.3,0.3 to 1,60,24,1.5,Yes,,,,,,,N/A,0,N/A,0,N/A,Not Available,,,7,NGO,8%,"$53,902.00",20,NGO,"$57,567.00",20,NGO,"$61,098.00",20,NGO,,,,Yes,NGO,NGO,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Optional,,Yes,Yes,Yes,"99 Hwy 37 W, Toms River, NJ 08755","140 Bergen St, Newark, NJ 07103",,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103300214,,,3,3,No,Yes,July,No,No,http://www.inspirahealthnetwork.org,Not Available,"Curt  Cackovic
DO
Inspira Med Ctr Vineland
Emergency Medicine Pgm
1505 W Sherman Ave
Vineland, NJ 08360
Tel: (856) 641-6023
Fax: (856) 575-4944
E-mail: mulfordb@ihn.org","Brenda  Mulford
Inspira Med Ctr Vineland
Emergency Medicine Pgm
1505 W Sherman Ave
Vineland, NJ 08360
Tel: (856) 641-6023
Fax:
E-mail: mulfordb@ihn.org",1103300214,"Inspira Med Ctr Vineland, Emergency Medicine Pgm, 1505 W Sherman Ave, Vineland, NJ 08360","1505 W Sherman Ave, Vineland, NJ 08360","1505 W Sherman Ave, Vineland, NJ 08360","1600 Rockland Rd, Wilmington, DE 19899-0269",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4755 Ogletown-Stanton Rd, Newark, DE 19718","One Cooper Plaza, Camden, NJ 08103-1489","3601 A St, Philadelphia, PA 19134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103421075,University-based,University of New Mexico Hospital,3,3,No,Yes,June,Yes,No,https://emed.unm.edu/education/residency-program/index.html,Not Available,"Gillian  Baty
MD, MPH
Univ of New Mexico Health Science Ctr
MSC11 6025
1 Univ of New Mexico
Albuquerque, NM 87131
Tel: (505) 272-5062
Fax: (505) 272-6503
E-mail: gbaty@salud.unm.edu","Ryan  Van Otten
MA
Univ of New Mexico Health Science Ctr
MSC11 6025
1 Univ of New Mexico
Albuquerque, NM 87131-0001
Tel: (505) 272-6524
Fax: (505) 272-6503
E-mail: rvanotten@salud.unm.edu",1103421075,"Univ of New Mexico Health Science Ctr, MSC11 6025, 1 Univ of New Mexico, Albuquerque, NM 87131","1 University Blvd, Albuquerque, NM 87131-5156","2211 Lomas Blvd NE, Albuquerque, NM 87106-2745","1501 San Pedro Dr SE, Albuquerque, NM 87108","The program offers extensive critical care experience, robust pre-hospital experience with optional aero-medicine, rural & tribal pre-hospital and EM experience, wilderness and austere medicine, international medicine, disaster medicine, well-developed ultrasound experience with fellowship-trained faculty, and community/public health.",12,12,12,No,No,"Yes , Codes: 1962110C0",No,11/1/2020,12/3/2020 - 1/14/2021_12/2/2021 - 1/20/2022,9/15/2021,11/1/2021,Yes,132,No,No,3,No,Yes,210___,No,226-235,"No, require USMLE scores for all applicants",No Answer,No Answer,"Desired, with some exceptions",Yes,No,No,80,9,9,1,89,10,40,2.3 to 1,70,13,1.5,Yes,No,94.3,2.8,2.8,36.4,63.5,Every fourth night for 4 week(s),NGO,Every fourth night for 4 week(s),NGO,N/A,NGO,,,5,NGO,N/A,"$53,898.00",21,21,"$55,646.00",21,21,"$57,671.00",21,21,,,,Yes,28,84,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Optional,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103100190,Community-based,MountainView Hospital,3,3,No,Yes,July,Yes,No,https://mountainview-hospital.com/physicians/graduate-medical-education/eme,Welcome to Emergency Medicine at Sunrise Health GME Consortium,"Michael P Allswede
DO
MountainView Hosp
2nd Fl
2880 N Tenaya Way
Las Vegas, NV 89128
Tel: (702) 962-9551
Fax:
E-mail: michael.allswede@hcahealthcare.com","Stephanie L Samson
MountainView Hosp
2nd Fl
2880 N Tenaya Way
Las Vegas, NV 89128
Tel: (702) 962-9551
Fax:
E-mail: stephanie.samson@hcahealthcare.com",1103100190,"MountainView Hosp, 2nd Fl, 2880 N Tenaya Way, Las Vegas, NV 89128","2360 Corporate Circle, Henderson, NV 89074","3100 N Tenaya Way, Las Vegas, NV 89128","3186 Maryland Pkwy, Las Vegas, NV 89193-8530","Sunrise program in emergency medicine has an innovative educational strategy entitled the Modular Active Learning Curriculum for Emergency Medicine in which a literature based curriculum is combined with an integrated simulation and moderated flipped classroom discussion. Combined with a robust clinical exposure, the program offers an innovative and demanding education in emergency medicine.",11,11,11,No,No,"Yes , Codes: 1884110C0",No,9/1/2020,10/19/2020 - 1/18/2021_10/18/2021 - 1/17/2022,9/1/2021,12/31/2021,Yes,86,No,No,3,No,Yes,200_231_400_550,Yes,226-235,Yes,Yes,501-540,"Desired, with some exceptions",Yes,No,No,9,0,0,0,9,0,22.2,0.2 to 1,60,12,1,Yes,No,,,,,,Every third night for 4 week(s),Not Available,N/A,Not Available,N/A,Not Available,,,6,100%,0%,"$55,543.00",14,7,"$57,043.00",14,7,"$58,543.00",14,7,,,,No,21,Not Available,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Optional,,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103100191,,,3,3,Yes,Yes,July,Yes,No,https://www.valleyhealthsystemlv.com/graduate-medical-education-consortium/,Not Available,"Thomas K Swoboda
MD, MS
Valley Health System
Graduate Med Education
657 N Town Center Dr
Las Vegas, NV 89144
Tel: (702) 233-7481
Fax:
E-mail: vhsemergencymedicine@uhsinc.com","Denise  Hart
BS
Valley Health System
Graduate Med Education
657 N Town Center Dr
Las Vegas, NV 89144
Tel: (702) 233-7481
Fax:
E-mail: vhsemergencymedicine@uhsinc.com",1103100191,"Valley Health System, Graduate Med Education, 657 N Town Center Dr, Las Vegas, NV 89144","10105 Banburry Cross Dr, Las Vegas, NV 89144","657 Town Center Dr, Las Vegas, NV 89144","2315 Stockton Blvd, Sacramento, CA 95817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360 Lola Ln, Pahrump, NV 89048","5400 S Rainbow Blvd, Las Vegas, NV 89118","6900 N Durango Dr, Las Vegas, NV 89149","2075 E Flamingo Rd, Las Vegas, NV 89119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103131189,,,3,3,No,Yes,June,Yes,No,http://www.lasvegasemr.com,Not Available,"Ross P Berkeley
MD
Univ of Nevada Las Vegas Sch of Med
Ste 135
901 Rancho Ln
Las Vegas, NV 89106
Tel: (702) 383-7885
Fax: (702) 383-8235
E-mail: ross.berkeley@unlv.edu","Lynn  Heather
Univ of Nevada Las Vegas Sch of Med
Ste 135
901 Rancho Ln
Las Vegas, NV 89106
Tel: (702) 383-7885
Fax: (702) 383-8235
E-mail: lynn.heather@unlv.edu",1103131189,"Univ of Nevada Las Vegas Sch of Med, Ste 135, 901 Rancho Ln, Las Vegas, NV 89106","1001 Shadow Ln, Las Vegas, NV 89106-7407","1800 W Charleston Blvd, Las Vegas, NV 89102-2386","4700 Las Vegas Blvd N, Nellis AFB, NV 89191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1103521086,University-based,Albany Medical Center,3,3,No,Yes,July,Yes,No,http://www.amc.edu/academic/gme,Not Available,"Sean  Geary
MD
Albany Med Ctr
Dept of Emergency Med MC-139
47 New Scotland Ave
Albany, NY 12208
Tel: (518) 262-4050
Fax: (518) 262-3236
E-mail: gearys@amc.edu","Carly  Bania
Albany Med Ctr
Dept of Emergency Med MC-139
47 New Scotland Ave
Albany, NY 12208-3479
Tel: (518) 262-4050
Fax: (518) 262-5362
E-mail: baniac@amc.edu",1103521086,"Albany Med Ctr, Dept of Emergency Med MC-139, 47 New Scotland Ave, Albany, NY 12208","43 New Scotland Ave, Albany, NY 12208","315 S Manning Blvd, Albany, NY 12208","113 Holland Ave, Albany, NY 12208",Here at Albany Med we are an established EM program with a long track record of training exceptional Emergency Physicians. We offer a constantly evolving educational program built on a foundation of high acuity patient care. We look forward to learning more about you as you learn more about us.,12,12,12,No,No,"Yes , Codes: 1414110C0",No,,-_10/14/2021 - 1/27/2022,9/25/2021,11/1/2021,Yes,149,No,No,3,No,Yes,___,Yes,No Answer,No,No,No Answer,"Desired, with some exceptions",Yes,No,Yes,42,0,0,0,42,0,40.4,1.1 to 1,45,24,2,Yes,No,65.7,0.9,33.3,35.1,64.8,Other for 8 week(s),0,Every third night for 4 week(s),2,N/A,Not Available,,,5,NGO,N/A,"$64,645.00",21,NGO,"$65,255.00",21,NGO,"$65,863.00",21,NGO,,,,Yes,NGO,75,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,"Available, Not Paid By Institution",Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Optional,,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
